path,label
/lamost/VB043N31V2/spec-56293-VB043N31V2_sp08-114.fits,emission
/lamost/VB043N31V2/spec-56293-VB043N31V2_sp06-184.fits,emission
/lamost/VB043N31V2/spec-56293-VB043N31V2_sp01-201.fits,emission
/lamost/GAC109N33V2/spec-56355-GAC109N33V2_sp11-040.fits,emission
/lamost/GAC109N33V2/spec-56355-GAC109N33V2_sp08-155.fits,emission
/lamost/GAC109N33V2/spec-56355-GAC109N33V2_sp08-225.fits,emission
/lamost/HD132759N524444B01/spec-56344-HD132759N524444B01_sp07-249.fits,emission
/lamost/HD132759N524444B01/spec-56344-HD132759N524444B01_sp08-162.fits,emission
/lamost/HD132759N524444B01/spec-56344-HD132759N524444B01_sp10-249.fits,emission
/lamost/HD132759N524444B01/spec-56344-HD132759N524444B01_sp06-239.fits,emission
/lamost/GAC_071N47_V2/spec-55960-GAC_071N47_V2_sp06-209.fits,emission
/lamost/GAC_071N47_V2/spec-55960-GAC_071N47_V2_sp12-036.fits,double-peak
/lamost/GAC_071N47_V2/spec-55960-GAC_071N47_V2_sp16-103.fits,emission
/lamost/GAC_071N47_V2/spec-55960-GAC_071N47_V2_sp13-193.fits,double-peak
/lamost/GAC_071N47_V2/spec-55960-GAC_071N47_V2_sp12-203.fits,emission
/lamost/GAC_071N47_V2/spec-55960-GAC_071N47_V2_sp09-229.fits,double-peak
/lamost/GAC_071N47_V2/spec-55960-GAC_071N47_V2_sp02-183.fits,emission
/lamost/GAC_071N47_V2/spec-55960-GAC_071N47_V2_sp15-139.fits,emission
/lamost/GAC_071N47_V2/spec-55960-GAC_071N47_V2_sp14-152.fits,emission
/lamost/GAC_071N47_V2/spec-55960-GAC_071N47_V2_sp03-220.fits,emission
/lamost/GAC_071N47_V2/spec-55960-GAC_071N47_V2_sp15-018.fits,emission
/lamost/GAC_071N47_V2/spec-55960-GAC_071N47_V2_sp09-091.fits,double-peak
/lamost/GAC_071N47_V2/spec-55960-GAC_071N47_V2_sp14-242.fits,double-peak
/lamost/GAC_071N47_V2/spec-55960-GAC_071N47_V2_sp09-064.fits,emission
/lamost/HD084033N331638M01/spec-56355-HD084033N331638M01_sp05-173.fits,emission
/lamost/HD084033N331638M01/spec-56355-HD084033N331638M01_sp04-139.fits,emission
/lamost/HD084033N331638M01/spec-56355-HD084033N331638M01_sp11-138.fits,emission
/lamost/GAC078N26M1/spec-56305-GAC078N26M1_sp01-174.fits,emission
/lamost/GAC078N26M1/spec-56305-GAC078N26M1_sp01-086.fits,emission
/lamost/GAC078N26M1/spec-56305-GAC078N26M1_sp05-182.fits,emission
/lamost/GAC078N26M1/spec-56305-GAC078N26M1_sp12-028.fits,emission
/lamost/GAC078N26M1/spec-56305-GAC078N26M1_sp09-058.fits,emission
/lamost/GAC078N26M1/spec-56305-GAC078N26M1_sp06-023.fits,emission
/lamost/EG211942S025242B01/spec-56206-EG211942S025242B01_sp13-112.fits,emission
/lamost/EG211942S025242B01/spec-56206-EG211942S025242B01_sp05-115.fits,emission
/lamost/EG211942S025242B01/spec-56206-EG211942S025242B01_sp13-232.fits,emission
/lamost/B5595305/spec-55953-B5595305_sp07-182.fits,emission
/lamost/B5595305/spec-55953-B5595305_sp06-023.fits,emission
/lamost/B5595305/spec-55953-B5595305_sp05-095.fits,emission
/lamost/HD134619N383013B01/spec-56433-HD134619N383013B01_sp04-013.fits,emission
/lamost/B5606303/spec-56063-B5606303_sp09-137.fits,emission
/lamost/B5606303/spec-56063-B5606303_sp12-093.fits,emission
/lamost/B5606303/spec-56063-B5606303_sp04-093.fits,emission
/lamost/HD121325N101544B01/spec-56329-HD121325N101544B01_sp07-160.fits,emission
/lamost/HD121325N101544B01/spec-56329-HD121325N101544B01_sp04-199.fits,emission
/lamost/HD121325N101544B01/spec-56329-HD121325N101544B01_sp07-156.fits,emission
/lamost/HD144346S023019M01/spec-56358-HD144346S023019M01_sp10-071.fits,double-peak
/lamost/HD144346S023019M01/spec-56358-HD144346S023019M01_sp03-240.fits,emission
/lamost/F8606/spec-55886-F8606_sp10-173.fits,emission
/lamost/F8606/spec-55886-F8606_sp14-165.fits,emission
/lamost/F8606/spec-55886-F8606_sp03-141.fits,emission
/lamost/F8606/spec-55886-F8606_sp03-210.fits,emission
/lamost/F8606/spec-55886-F8606_sp03-139.fits,emission
/lamost/F8606/spec-55886-F8606_sp10-225.fits,emission
/lamost/F8606/spec-55886-F8606_sp03-162.fits,emission
/lamost/F8606/spec-55886-F8606_sp09-126.fits,emission
/lamost/F8606/spec-55886-F8606_sp01-052.fits,emission
/lamost/F8606/spec-55886-F8606_sp03-213.fits,emission
/lamost/F8606/spec-55886-F8606_sp03-134.fits,emission
/lamost/F8606/spec-55886-F8606_sp05-143.fits,emission
/lamost/B7905_2/spec-55879-B7905_2_sp16-144.fits,emission
/lamost/B7905_2/spec-55879-B7905_2_sp07-161.fits,emission
/lamost/B7905_2/spec-55879-B7905_2_sp10-179.fits,emission
/lamost/B7905_2/spec-55879-B7905_2_sp11-142.fits,emission
/lamost/B7905_2/spec-55879-B7905_2_sp16-120.fits,emission
/lamost/F5593101/spec-55931-F5593101_sp03-114.fits,emission
/lamost/F5593101/spec-55931-F5593101_sp04-157.fits,emission
/lamost/GAC083N57V2/spec-56317-GAC083N57V2_sp04-120.fits,emission
/lamost/GAC083N57V2/spec-56317-GAC083N57V2_sp06-217.fits,emission
/lamost/B91005/spec-55910-B91005_sp03-245.fits,emission
/lamost/B91005/spec-55910-B91005_sp05-106.fits,emission
/lamost/HD120534N515552M01/spec-56343-HD120534N515552M01_sp07-108.fits,emission
/lamost/HD120534N515552M01/spec-56343-HD120534N515552M01_sp15-180.fits,emission
/lamost/VB073N23V2/spec-56293-VB073N23V2_sp09-132.fits,emission
/lamost/VB073N23V2/spec-56293-VB073N23V2_sp01-117.fits,emission
/lamost/VB073N23V2/spec-56293-VB073N23V2_sp08-029.fits,emission
/lamost/VB073N23V2/spec-56293-VB073N23V2_sp08-176.fits,emission
/lamost/VB073N23V2/spec-56293-VB073N23V2_sp04-076.fits,emission
/lamost/VB073N23V2/spec-56293-VB073N23V2_sp08-033.fits,emission
/lamost/F5597703/spec-55977-F5597703_sp15-053.fits,emission
/lamost/F5597703/spec-55977-F5597703_sp03-047.fits,emission
/lamost/GAC_083N28_M1/spec-55899-GAC_083N28_M1_sp12-171.fits,emission
/lamost/GAC_083N28_M1/spec-55899-GAC_083N28_M1_sp01-100.fits,emission
/lamost/GAC_083N28_M1/spec-55899-GAC_083N28_M1_sp01-078.fits,emission
/lamost/GAC_083N28_M1/spec-55899-GAC_083N28_M1_sp01-023.fits,emission
/lamost/GAC_083N28_M1/spec-55899-GAC_083N28_M1_sp01-004.fits,emission
/lamost/GAC_083N28_M1/spec-55899-GAC_083N28_M1_sp01-214.fits,emission
/lamost/GAC_083N28_M1/spec-55899-GAC_083N28_M1_sp01-191.fits,emission
/lamost/GAC_083N28_M1/spec-55899-GAC_083N28_M1_sp12-110.fits,emission
/lamost/GAC_083N28_M1/spec-55899-GAC_083N28_M1_sp01-008.fits,emission
/lamost/GAC_083N28_M1/spec-55899-GAC_083N28_M1_sp01-015.fits,emission
/lamost/GAC_083N28_M1/spec-55899-GAC_083N28_M1_sp01-024.fits,emission
/lamost/GAC_083N28_M1/spec-55899-GAC_083N28_M1_sp01-219.fits,emission
/lamost/GAC_083N28_M1/spec-55899-GAC_083N28_M1_sp01-209.fits,emission
/lamost/GAC_083N28_M1/spec-55899-GAC_083N28_M1_sp01-194.fits,emission
/lamost/B9002/spec-55890-B9002_sp02-131.fits,emission
/lamost/B9002/spec-55890-B9002_sp04-146.fits,emission
/lamost/B9002/spec-55890-B9002_sp14-139.fits,emission
/lamost/GAC117N31B1/spec-56257-GAC117N31B1_sp15-044.fits,emission
/lamost/GAC117N31B1/spec-56257-GAC117N31B1_sp06-136.fits,emission
/lamost/GAC117N31B1/spec-56257-GAC117N31B1_sp08-077.fits,emission
/lamost/GAC117N31B1/spec-56257-GAC117N31B1_sp05-029.fits,emission
/lamost/GAC117N31B1/spec-56257-GAC117N31B1_sp07-130.fits,emission
/lamost/GAC117N31B1/spec-56257-GAC117N31B1_sp15-201.fits,emission
/lamost/EG010159N023133V_1/spec-56199-EG010159N023133V_1_sp14-064.fits,emission
/lamost/EG010159N023133V_1/spec-56199-EG010159N023133V_1_sp09-196.fits,emission
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp14-176.fits,emission
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp02-109.fits,emission
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp12-075.fits,emission
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp03-078.fits,emission
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp12-044.fits,emission
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp14-187.fits,emission
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp03-051.fits,emission
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp13-166.fits,emission
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp03-089.fits,emission
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp14-070.fits,emission
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp03-060.fits,emission
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp03-104.fits,emission
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp03-118.fits,emission
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp02-013.fits,emission
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp14-172.fits,emission
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp08-239.fits,emission
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp14-237.fits,emission
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp16-024.fits,emission
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp03-064.fits,emission
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp03-100.fits,emission
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp16-077.fits,emission
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp14-183.fits,emission
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp13-125.fits,emission
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp14-049.fits,emission
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp14-078.fits,double-peak
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp13-114.fits,emission
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp14-157.fits,emission
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp14-212.fits,emission
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp16-209.fits,emission
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp02-101.fits,emission
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp14-197.fits,emission
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp15-111.fits,emission
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp03-070.fits,emission
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp03-114.fits,emission
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp03-099.fits,emission
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp14-060.fits,emission
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp12-196.fits,emission
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp14-216.fits,emission
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp14-162.fits,emission
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp14-245.fits,emission
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp03-074.fits,emission
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp03-110.fits,emission
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp13-108.fits,emission
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp15-250.fits,double-peak
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp13-172.fits,emission
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp14-131.fits,emission
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp14-055.fits,emission
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp02-105.fits,emission
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp03-121.fits,emission
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp15-115.fits,emission
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp14-222.fits,emission
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp03-177.fits,emission
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp09-062.fits,emission
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp14-156.fits,emission
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp14-213.fits,emission
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp03-069.fits,emission
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp12-006.fits,emission
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp03-071.fits,emission
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp14-240.fits,emission
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp14-061.fits,emission
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp03-098.fits,emission
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp12-197.fits,emission
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp14-152.fits,emission
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp09-178.fits,emission
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp03-109.fits,emission
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp02-212.fits,emission
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp14-226.fits,emission
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp15-068.fits,emission
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp12-089.fits,emission
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp14-163.fits,emission
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp03-075.fits,emission
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp14-065.fits,emission
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp14-054.fits,emission
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp16-200.fits,emission
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp14-177.fits,emission
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp02-143.fits,emission
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp14-232.fits,emission
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp14-203.fits,emission
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp03-079.fits,emission
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp12-045.fits,emission
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp14-071.fits,emission
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp03-088.fits,emission
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp03-105.fits,emission
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp14-207.fits,emission
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp03-152.fits,emission
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp03-119.fits,emission
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp03-094.fits,emission
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp03-217.fits,double-peak
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp14-173.fits,emission
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp03-065.fits,emission
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp03-054.fits,emission
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp04-017.fits,emission
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp06-087.fits,double-peak
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp02-114.fits,emission
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp01-249.fits,emission
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp14-220.fits,emission
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp14-211.fits,emission
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp14-154.fits,emission
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp03-082.fits,emission
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp14-238.fits,emission
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp14-194.fits,emission
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp13-230.fits,emission
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp02-102.fits,emission
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp03-117.fits,emission
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp14-034.fits,emission
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp14-161.fits,emission
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp02-210.fits,emission
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp14-188.fits,emission
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp14-224.fits,emission
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp04-215.fits,emission
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp14-067.fits,emission
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp14-246.fits,emission
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp11-016.fits,double-peak
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp14-190.fits,emission
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp02-106.fits,emission
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp14-179.fits,emission
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp14-056.fits,emission
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp14-175.fits,emission
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp03-092.fits,emission
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp03-030.fits,emission
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp02-112.fits,emission
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp14-184.fits,emission
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp03-052.fits,emission
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp04-020.fits,emission
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp02-123.fits,emission
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp14-140.fits,emission
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp09-183.fits,emission
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp14-205.fits,emission
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp16-143.fits,double-peak
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp14-234.fits,emission
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp14-198.fits,emission
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp03-067.fits,emission
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp04-024.fits,emission
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp14-158.fits,emission
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp14-113.fits,emission
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp14-169.fits,emission
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp14-231.fits,emission
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp15-188.fits,emission
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp14-200.fits,emission
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp16-013.fits,emission
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp12-015.fits,emission
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp03-062.fits,emission
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp03-106.fits,emission
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp14-218.fits,emission
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp14-039.fits,emission
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp14-204.fits,emission
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp14-235.fits,emission
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp14-170.fits,emission
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp04-025.fits,emission
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp14-047.fits,emission
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp12-082.fits,emission
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp09-084.fits,emission
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp14-181.fits,emission
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp14-164.fits,emission
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp16-032.fits,emission
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp14-221.fits,emission
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp14-210.fits,emission
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp06-050.fits,emission
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp01-058.fits,double-peak
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp03-083.fits,emission
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp14-031.fits,emission
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp12-034.fits,emission
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp15-113.fits,emission
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp02-103.fits,emission
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp14-053.fits,emission
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp13-174.fits,emission
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp14-062.fits,emission
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp14-029.fits,emission
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp04-210.fits,emission
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp14-243.fits,emission
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp14-214.fits,emission
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp04-066.fits,emission
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp03-087.fits,emission
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp14-160.fits,emission
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp14-189.fits,emission
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp03-076.fits,emission
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp03-112.fits,emission
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp14-057.fits,emission
/lamost/GAC_099N04_V3/spec-55984-GAC_099N04_V3_sp14-178.fits,emission
/lamost/GAC_094N27_V2/spec-55959-GAC_094N27_V2_sp16-081.fits,emission
/lamost/GAC_094N27_V2/spec-55959-GAC_094N27_V2_sp13-102.fits,emission
/lamost/GAC_094N27_V2/spec-55959-GAC_094N27_V2_sp04-112.fits,double-peak
/lamost/GAC_094N27_V2/spec-55959-GAC_094N27_V2_sp04-021.fits,double-peak
/lamost/GAC_094N27_V2/spec-55959-GAC_094N27_V2_sp04-222.fits,emission
/lamost/GAC114N32V1/spec-56271-GAC114N32V1_sp09-202.fits,emission
/lamost/GAC114N32V1/spec-56271-GAC114N32V1_sp02-142.fits,emission
/lamost/GAC109N30V1/spec-56343-GAC109N30V1_sp11-206.fits,emission
/lamost/GAC109N30V1/spec-56343-GAC109N30V1_sp08-248.fits,emission
/lamost/GAC109N30V1/spec-56343-GAC109N30V1_sp12-099.fits,emission
/lamost/GAC109N30V1/spec-56343-GAC109N30V1_sp07-243.fits,emission
/lamost/HD102314N054139B01/spec-56342-HD102314N054139B01_sp03-224.fits,emission
/lamost/HD102314N054139B01/spec-56342-HD102314N054139B01_sp15-190.fits,emission
/lamost/HD102314N054139B01/spec-56342-HD102314N054139B01_sp15-227.fits,emission
/lamost/B5602608/spec-56026-B5602608_sp14-093.fits,emission
/lamost/B5602608/spec-56026-B5602608_sp04-010.fits,emission
/lamost/HD114225N022143B01/spec-56284-HD114225N022143B01_sp09-018.fits,emission
/lamost/HD114225N022143B01/spec-56284-HD114225N022143B01_sp02-175.fits,emission
/lamost/HD114225N022143B01/spec-56284-HD114225N022143B01_sp08-138.fits,emission
/lamost/M31_014139N300249_F1/spec-55913-M31_014139N300249_F1_sp15-112.fits,emission
/lamost/M31_014139N300249_F1/spec-55913-M31_014139N300249_F1_sp10-150.fits,emission
/lamost/M31_014139N300249_F1/spec-55913-M31_014139N300249_F1_sp10-011.fits,emission
/lamost/M31_014139N300249_F1/spec-55913-M31_014139N300249_F1_sp03-227.fits,emission
/lamost/B90801/spec-55908-B90801_sp12-204.fits,emission
/lamost/B90801/spec-55908-B90801_sp06-076.fits,emission
/lamost/EG032049S030630V/spec-56231-EG032049S030630V_sp15-232.fits,emission
/lamost/EG000313N173308V_1/spec-56199-EG000313N173308V_1_sp06-143.fits,emission
/lamost/VB069N25V1/spec-56285-VB069N25V1_sp15-035.fits,emission
/lamost/VB069N25V1/spec-56285-VB069N25V1_sp15-102.fits,emission
/lamost/VB069N25V1/spec-56285-VB069N25V1_sp04-201.fits,emission
/lamost/VB069N25V1/spec-56285-VB069N25V1_sp01-172.fits,emission
/lamost/VB069N25V1/spec-56285-VB069N25V1_sp08-115.fits,emission
/lamost/VB069N25V1/spec-56285-VB069N25V1_sp03-024.fits,emission
/lamost/VB069N25V1/spec-56285-VB069N25V1_sp15-008.fits,emission
/lamost/VB069N25V1/spec-56285-VB069N25V1_sp01-003.fits,emission
/lamost/VB069N25V1/spec-56285-VB069N25V1_sp09-022.fits,emission
/lamost/VB069N25V1/spec-56285-VB069N25V1_sp05-150.fits,emission
/lamost/VB069N25V1/spec-56285-VB069N25V1_sp15-190.fits,emission
/lamost/VB069N25V1/spec-56285-VB069N25V1_sp09-182.fits,emission
/lamost/VB069N25V1/spec-56285-VB069N25V1_sp08-051.fits,emission
/lamost/VB069N25V1/spec-56285-VB069N25V1_sp05-242.fits,emission
